order_id,date_id,order_date,customer_id,channel_id,promo_id,subtotal,discount_amount,tax_rate,total
1842,409,2023-02-13,1652,3,,667.37,0,0.065,710.75
1843,409,2023-02-13,690,2,,1253.17,0,0.0625,1331.49
1844,409,2023-02-13,1608,2,,386.1,0,0.0635,410.62
1845,410,2023-02-14,1939,1,,667.11,0,0.0685,712.81
1846,410,2023-02-14,1535,3,,69.04,0,0.0445,72.11
1847,410,2023-02-14,996,3,,651.3,0,0.0685,695.91
1848,411,2023-02-15,1061,2,,80.4,0,0.06,85.22
1849,411,2023-02-15,867,3,,220.19,0,0,220.19
1850,411,2023-02-15,1152,1,,66.8,0,0.04,69.47
1851,412,2023-02-16,1492,2,,143.57,0,0.0625,152.54
1852,412,2023-02-16,213,1,,618.99,0,0.06,656.13
1853,412,2023-02-16,1449,2,,388.45,0,0.08,419.53
1854,413,2023-02-17,1415,2,,45.39,0,0.045,47.43
1855,413,2023-02-17,636,1,,187.04,0,0,187.04
1856,413,2023-02-17,28,1,,1668.96,0,0.08,1802.48
1857,414,2023-02-18,1660,3,,158.25,0,0.04,164.58
1858,414,2023-02-18,787,3,,244.25,0,0.0625,259.52
1859,414,2023-02-18,698,1,,188.97,0,0.0725,202.67
1860,415,2023-02-19,1262,1,,69.85,0,0.065,74.39
1861,415,2023-02-19,1088,3,,562.77,0,0.0625,597.94
1862,415,2023-02-19,784,2,,1019.94,0,0.045,1065.84
1863,416,2023-02-20,1827,3,,418.28,0,0.065,445.47
1864,416,2023-02-20,1672,2,,193.05,0,0.06875,206.32
1865,416,2023-02-20,1532,1,,468.69,0,0.0725,502.67
1866,417,2023-02-21,80,2,,375.78,0,0,375.78
1867,417,2023-02-21,1963,1,,592.22,0,0.0485,620.94
1868,417,2023-02-21,456,1,,196.54,0,0.0725,210.79
1869,418,2023-02-22,769,2,,149.42,0,0.065,159.13
1870,418,2023-02-22,48,1,,625.21,0,0.06,662.72
1871,418,2023-02-22,1969,2,,1333.72,0,0.0725,1430.41
1872,419,2023-02-23,1282,1,,516.34,0,0.029,531.31
1873,419,2023-02-23,1409,1,,168.66,0,0.0625,179.2
1874,419,2023-02-23,1982,1,,141.81,0,0.0625,150.67
1875,420,2023-02-24,1446,1,,574.33,0,0.06,608.79
1876,420,2023-02-24,675,3,,946.55,0,0.07,1012.81
1877,420,2023-02-24,958,3,,108.68,0,0.029,111.83
1878,421,2023-02-25,188,2,,458.1,0,0.0475,479.86
1879,421,2023-02-25,1209,1,,367.52,0,0.04,382.22
1880,421,2023-02-25,1942,2,,143.72,0,0.065,153.06
1881,422,2023-02-26,883,2,,836.94,0,0.0485,877.53
1882,422,2023-02-26,1283,1,,902.8,0,0.0625,959.22
1883,422,2023-02-26,581,1,,173.41,0,0.0445,181.13
1884,423,2023-02-27,1407,1,,463.59,0,0.06,491.41
1885,423,2023-02-27,1395,1,,860.6,0,0.0685,919.55
1886,423,2023-02-27,230,1,,402.77,0,0.0625,427.94
1887,424,2023-02-28,1097,1,,481.27,0,0.065,512.55
1888,424,2023-02-28,1676,2,,264.96,0,0.0625,281.52
1889,424,2023-02-28,1406,3,,205.4,0,0.0625,218.24
1890,425,2023-03-01,375,3,,961.97,0,0.0725,1031.71
1891,425,2023-03-01,1415,1,,168.78,0,0.045,176.38
1892,425,2023-03-01,1399,2,,220.93,0,0.045,230.87
1893,425,2023-03-01,947,1,,385.16,0,0.06875,411.64
1894,426,2023-03-02,1508,2,,1823.18,0,0.029,1876.05
1895,426,2023-03-02,347,1,,299.35,0,0,299.35
1896,426,2023-03-02,18,1,,1313.7,0,0.0685,1403.69
1897,426,2023-03-02,1131,1,,986.4,0,0.0635,1049.04
1898,427,2023-03-03,1388,2,,919.97,0,0.07,984.37
1899,427,2023-03-03,928,1,,400.48,0,0.0635,425.91
1900,427,2023-03-03,265,2,,1110.19,0,0.0575,1174.03
1901,427,2023-03-03,728,3,,920.52,0,0.06,975.75
1902,428,2023-03-04,361,2,,1514.22,0,0.065,1612.64
1903,428,2023-03-04,713,1,,346.64,0,0.0625,368.3
1904,428,2023-03-04,1852,1,,625.12,0,0.065,665.75
1905,428,2023-03-04,1494,2,,863.91,0,0.08,933.02
1906,429,2023-03-05,1795,2,,610.26,0,0.0725,654.5
1907,429,2023-03-05,748,3,,229.35,0,0.0685,245.06
1908,429,2023-03-05,1031,3,,55.83,0,0.04,58.06
1909,429,2023-03-05,1903,1,,407.36,0,0.0575,430.78
1910,430,2023-03-06,1689,2,,297.22,0,0.0625,315.8
1911,430,2023-03-06,1031,1,,303.22,0,0.04,315.35
1912,430,2023-03-06,162,1,,847.62,0,0.0445,885.34
1913,430,2023-03-06,526,1,,574.3,0,0.06875,613.78
1914,431,2023-03-07,725,1,,633.74,0,0.04,659.09
1915,431,2023-03-07,1373,1,,580.91,0,0.06875,620.85
1916,431,2023-03-07,1119,1,,837.15,0,0.04,870.64
1917,431,2023-03-07,632,1,,393.25,0,0.0635,418.22
1918,432,2023-03-08,619,3,,61.83,0,0.0635,65.76
1919,432,2023-03-08,1665,2,,177.33,0,0.06,187.97
1920,432,2023-03-08,329,2,,727.6,0,0.04,756.7
1921,432,2023-03-08,1756,2,,64.46,0,0.0625,68.49
1922,433,2023-03-09,1298,3,,449.61,0,0.0635,478.16
1923,433,2023-03-09,1093,2,,250.23,0,0.06,265.24
1924,433,2023-03-09,1969,1,,135.55,0,0.0725,145.38
1925,433,2023-03-09,1270,1,,310.16,0,0.0625,329.55
1926,434,2023-03-10,1774,2,,107.11,0,0.0635,113.91
1927,434,2023-03-10,1138,1,,321.13,0,0.07,343.61
1928,434,2023-03-10,1664,2,,91,0,0.045,95.09
1929,434,2023-03-10,1942,1,,1324.33,0,0.065,1410.41
1930,435,2023-03-11,519,1,,148.97,0,0.0725,159.77
1931,435,2023-03-11,22,2,,243.63,0,0.045,254.59
1932,435,2023-03-11,851,1,,581.24,0,0.07,621.93
1933,435,2023-03-11,167,1,,1459.35,0,0.0445,1524.29
1934,436,2023-03-12,1703,2,,232.43,0,0.0625,246.96
1935,436,2023-03-12,595,1,,612.41,0,0.04,636.91
1936,436,2023-03-12,712,1,,32.41,0,0.06875,34.64
1937,436,2023-03-12,854,3,,30.7,0,0.06,32.54
1938,437,2023-03-13,1289,2,,832.37,0,0.04,865.66
1939,437,2023-03-13,1761,3,,200.46,0,0.0625,212.99
1940,437,2023-03-13,654,1,,843.6,0,0.08,911.09
1941,437,2023-03-13,778,3,,734.98,0,0.065,782.75
1942,438,2023-03-14,38,2,,475.17,0,0.0625,504.87
1943,438,2023-03-14,110,2,,2043.16,0,0.06875,2183.63
1944,438,2023-03-14,1077,1,,795.62,0,0.08,859.27
1945,438,2023-03-14,1886,3,,1013.95,0,0.065,1079.86
1946,439,2023-03-15,1545,1,,61.21,0,0.065,65.19
1947,439,2023-03-15,744,2,,147.77,0,0.0635,157.15
1948,439,2023-03-15,259,3,,1225.59,0,0.0635,1303.41
1949,439,2023-03-15,1082,1,,121.22,0,0.0635,128.92
1950,440,2023-03-16,28,1,,1391.25,0,0.08,1502.55
1951,440,2023-03-16,826,1,,75.08,0,0,75.08
1952,440,2023-03-16,1689,2,,203.3,0,0.0625,216.01
1953,440,2023-03-16,244,1,,485.97,0,0.0625,516.34
1954,441,2023-03-17,441,1,,544.7,0,0.065,580.11
1955,441,2023-03-17,82,3,,849.98,0,0.029,874.63
1956,441,2023-03-17,1371,1,,406.14,0,0.056,428.88
1957,441,2023-03-17,671,1,,267.04,0,0.0445,278.92
1958,442,2023-03-18,423,2,,438.38,0,0.0635,466.22
1959,442,2023-03-18,59,2,,573.44,0,0.056,605.55
1960,442,2023-03-18,1119,3,,176.8,0,0.04,183.87
1961,442,2023-03-18,922,1,,928.75,0,0.0725,996.08
1962,443,2023-03-19,1117,2,,83.05,0,0,83.05
1963,443,2023-03-19,1641,2,,1394.07,0,0.0635,1482.59
1964,443,2023-03-19,882,1,,673.34,0,0.0625,715.42
1965,443,2023-03-19,1887,3,,532.86,0,0.065,567.5
1966,444,2023-03-20,1572,3,8,511.8,109.1,0.065,545.07
1967,444,2023-03-20,265,2,,1450.27,0,0.0575,1533.66
1968,444,2023-03-20,1599,2,,217.94,0,0.045,227.75
1969,444,2023-03-20,858,1,8,425.98,60,0.0685,455.16
1970,444,2023-03-20,1871,2,8,74.22,30,0.0485,77.82
1971,445,2023-03-21,667,1,,1866.96,0,0.0725,2002.31
1972,445,2023-03-21,566,3,,528.63,0,0.0445,552.15
1973,445,2023-03-21,464,3,,1172,0,0.0575,1239.39
1974,445,2023-03-21,1713,1,,782.68,0,0.0475,819.86
1975,445,2023-03-21,1575,2,,192.14,0,0.06,203.67
1976,446,2023-03-22,738,1,8,228.25,76.46,0.0725,244.8
1977,446,2023-03-22,587,2,,171.9,0,0.065,183.07
1978,446,2023-03-22,62,3,,1619.1,0,0.065,1724.34
1979,446,2023-03-22,316,1,,1315.06,0,0.0725,1410.4
1980,446,2023-03-22,1612,1,,297.94,0,0.0485,312.39
1981,447,2023-03-23,1059,1,8,98.3,30,0.0485,103.07
1982,447,2023-03-23,1441,2,8,222.23,30,0.06,235.56
1983,447,2023-03-23,177,3,,1643.74,0,0.06,1742.36
1984,447,2023-03-23,625,1,,934.7,0,0.04,972.09
1985,447,2023-03-23,740,3,8,303.84,60,0.0725,325.87
1986,448,2023-03-24,1043,2,,447.27,0,0.0625,475.22
1987,448,2023-03-24,769,3,,833.58,0,0.065,887.76
1988,448,2023-03-24,409,2,8,29.84,29.84,0.07,31.93
1989,448,2023-03-24,710,1,,631.41,0,0.045,659.82
1990,448,2023-03-24,247,2,,351.98,0,0.08,380.14
1991,449,2023-03-25,1838,1,,1447.36,0,0.06,1534.2
1992,449,2023-03-25,786,3,,368.6,0,0.06,390.72
1993,449,2023-03-25,1085,3,,384.28,0,0.06,407.34
1994,449,2023-03-25,1462,2,,244.11,0,0.0635,259.61
1995,449,2023-03-25,1113,1,,22.65,0,0.06,24.01
1996,450,2023-03-26,1868,1,,186.55,0,0.029,191.96
1997,450,2023-03-26,1953,3,,30.54,0,0.06875,32.64
1998,450,2023-03-26,1607,1,8,58.85,15,0.0685,62.88
1999,450,2023-03-26,1742,1,,526.67,0,0.045,550.37
2000,451,2023-03-27,589,1,,175.89,0,0.065,187.32
2001,451,2023-03-27,1313,2,,97.59,0,0.056,103.06
2002,451,2023-03-27,86,1,,1507,0,0.0685,1610.23
2003,451,2023-03-27,53,1,,1278.23,0,0.06,1354.92
2004,451,2023-03-27,1547,1,,808.03,0,0.07,864.59
2005,452,2023-03-28,1513,1,,201.42,0,0.0485,211.19
2006,452,2023-03-28,304,3,8,606.59,120,0.045,633.89
2007,452,2023-03-28,114,1,8,728.3,105,0.05125,765.63
2008,452,2023-03-28,1111,2,,817.68,0,0.0625,868.78
2009,453,2023-03-29,1925,3,,78.49,0,0.0725,84.18
2010,453,2023-03-29,1159,1,8,1173.01,120,0.0625,1246.32
2011,453,2023-03-29,650,3,,50.36,0,0.0625,53.51
2012,453,2023-03-29,1466,3,,286.36,0,0.0685,305.98
2013,454,2023-03-30,1046,1,,629.01,0,0.04,654.17
2014,454,2023-03-30,1796,2,,15.53,0,0.065,16.54
2015,454,2023-03-30,1908,2,8,144.11,15,0.06,152.76
2016,454,2023-03-30,120,3,8,572.6,105.35,0.0625,608.39
2017,454,2023-03-30,1105,1,8,247.94,30,0.029,255.13
2018,455,2023-03-31,277,3,8,92.12,60,0.06875,98.45
2019,455,2023-03-31,1874,1,,751.59,0,0.0625,798.56
2020,455,2023-03-31,678,1,,142.32,0,0.065,151.57
2021,455,2023-03-31,406,2,8,556.5,60,0.0625,591.28
2022,456,2023-04-01,937,3,,330.3,0,0,330.3
2023,456,2023-04-01,452,3,,895.59,0,0.065,953.8
2024,456,2023-04-01,1871,3,,317.13,0,0.0485,332.51
2025,456,2023-04-01,1617,3,,508.34,0,0,508.34
2026,456,2023-04-01,1994,1,8,255.48,60,0.0485,267.87
2027,456,2023-04-01,1630,2,8,187.9,45,0.0575,198.7
2028,457,2023-04-02,1655,2,8,680.56,105,0.04,707.78
2029,457,2023-04-02,929,3,,45.39,0,0.045,47.43
2030,457,2023-04-02,1683,3,8,315.95,63.78,0.0635,336.01
2031,457,2023-04-02,727,3,,490.7,0,0.0575,518.92
2032,457,2023-04-02,1276,2,8,745.06,120,0,745.06
2033,457,2023-04-02,213,1,,469.36,0,0.06,497.52
2034,458,2023-04-03,1910,3,,1001.17,0,0.07,1071.25
2035,458,2023-04-03,350,3,,545.16,0,0.0625,579.23
2036,458,2023-04-03,597,2,,222.02,0,0.0625,235.9
2037,458,2023-04-03,194,2,,969.86,0,0.06875,1036.54
2038,459,2023-04-04,1520,2,,816.4,0,0.08,881.71
2039,459,2023-04-04,512,1,,244.12,0,0.06,258.77
2040,459,2023-04-04,1439,1,,333.89,0,0.0625,354.76
2041,459,2023-04-04,355,3,,683.01,0,0.056,721.26
2042,460,2023-04-05,1288,1,,158.68,0,0.04,165.03
2043,460,2023-04-05,1194,2,,131.08,0,0.0625,139.27
2044,460,2023-04-05,1041,2,,844.78,0,0.0685,902.65
2045,460,2023-04-05,1859,2,,209.05,0,0.0475,218.98
2046,461,2023-04-06,543,2,,396.89,0,0.0485,416.14
2047,461,2023-04-06,228,1,,462.39,0,0.065,492.45
2048,461,2023-04-06,45,1,,767.93,0,0.0625,815.93
2049,461,2023-04-06,223,3,,1331.62,0,0.0475,1394.87
2050,462,2023-04-07,1079,1,,236.5,0,0.0725,253.65
2051,462,2023-04-07,1524,1,,284.15,0,0,284.15
2052,462,2023-04-07,126,1,,677.56,0,0.0485,710.42
2053,462,2023-04-07,1750,1,,79.03,0,0.0475,82.78
2054,463,2023-04-08,1401,2,,526.8,0,0.08,568.94
2055,463,2023-04-08,545,3,,598.95,0,0.065,637.88
2056,463,2023-04-08,1616,3,,195,0,0,195
2057,463,2023-04-08,793,1,,69.15,0,0.0625,73.47
2058,463,2023-04-08,1669,1,,193.7,0,0.06,205.32
2059,464,2023-04-09,946,2,,111.66,0,0.05125,117.38
2060,464,2023-04-09,108,3,,1553.43,0,0.0445,1622.56
2061,464,2023-04-09,1652,2,,624.86,0,0.065,665.48
2062,464,2023-04-09,1598,1,,510.85,0,0.04,531.28
2063,464,2023-04-09,1690,1,,1492.11,0,0.0725,1600.29
2064,465,2023-04-10,1013,1,,131.08,0,0.029,134.88
2065,465,2023-04-10,1523,1,,271.92,0,0.0625,288.92
2066,465,2023-04-10,686,1,,44.71,0,0.0625,47.5
2067,465,2023-04-10,1368,3,,724.66,0,0.0635,770.68
2068,466,2023-04-11,1714,1,,477.33,0,0.045,498.81
2069,466,2023-04-11,455,3,,674.25,0,0.07,721.45
2070,466,2023-04-11,1482,2,,423.58,0,0.065,451.11
2071,466,2023-04-11,170,1,,1315.69,0,0.045,1374.9
2072,467,2023-04-12,730,3,,1116.99,0,0.0635,1187.92
2073,467,2023-04-12,1381,3,,195.07,0,0.0475,204.34
2074,467,2023-04-12,428,2,,1318.42,0,0.0685,1408.73
2075,467,2023-04-12,704,1,,726.08,0,0.065,773.28
2076,468,2023-04-13,476,3,,1711.87,0,0.0635,1820.57
2077,468,2023-04-13,905,2,,509.69,0,0.045,532.63
2078,468,2023-04-13,1500,3,,737.76,0,0.0575,780.18
2079,468,2023-04-13,908,1,,1318.27,0,0.06,1397.37
2080,469,2023-04-14,1097,1,,18.14,0,0.065,19.32
2081,469,2023-04-14,47,1,,1015.22,0,0.045,1060.9
2082,469,2023-04-14,1481,3,,344.84,0,0.05125,362.51
2083,469,2023-04-14,1170,2,,191.04,0,0.0685,204.13
2084,470,2023-04-15,65,1,,2339.97,0,0.06,2480.37
2085,470,2023-04-15,1569,2,,900.43,0,0.08,972.46
2086,470,2023-04-15,1983,3,,113.57,0,0.0625,120.67
2087,470,2023-04-15,727,2,,168.18,0,0.0575,177.85
2088,470,2023-04-15,325,1,,1649.25,0,0.0575,1744.08
2089,471,2023-04-16,148,3,,444.42,0,0.045,464.42
2090,471,2023-04-16,88,1,,863.8,0,0.0725,926.43
2091,471,2023-04-16,1505,1,,205.15,0,0.045,214.38
2092,471,2023-04-16,1756,2,,331.34,0,0.0625,352.05
2093,471,2023-04-16,210,1,,311.24,0,0.0635,331
2094,472,2023-04-17,378,2,,1446.25,0,0.06875,1545.68
2095,472,2023-04-17,855,3,,347.23,0,0.06,368.06
2096,472,2023-04-17,1675,1,,186.78,0,0.0625,198.45
2097,472,2023-04-17,1714,3,,460.5,0,0.045,481.22
2098,473,2023-04-18,538,1,,41.36,0,0.065,44.05
2099,473,2023-04-18,257,2,,2312.79,0,0.0725,2480.47
2100,473,2023-04-18,1103,3,,392.31,0,0.06,415.85
2101,473,2023-04-18,416,1,,1056.19,0,0.029,1086.82
2102,474,2023-04-19,1909,2,,696.96,0,0.045,728.32
2103,474,2023-04-19,1870,1,,551.18,0,0.0685,588.94
2104,474,2023-04-19,452,1,,428.34,0,0.065,456.18
2105,474,2023-04-19,1506,3,,188.05,0,0.0625,199.8
2106,475,2023-04-20,257,2,,643,0,0.0725,689.62
2107,475,2023-04-20,1289,2,,131.64,0,0.04,136.91
2108,475,2023-04-20,656,1,,1096.25,0,0,1096.25
2109,475,2023-04-20,1921,2,,227.32,0,0.065,242.1
2110,476,2023-04-21,569,2,,146.21,0,0.0625,155.35
2111,476,2023-04-21,146,2,,626.16,0,0.06875,669.21
2112,476,2023-04-21,1950,2,,154.37,0,0.07,165.18
2113,476,2023-04-21,966,1,,277.45,0,0.06,294.1
2114,477,2023-04-22,342,2,,532.41,0,0.045,556.37
2115,477,2023-04-22,799,2,,427.1,0,0.065,454.86
2116,477,2023-04-22,1404,3,,341.43,0,0.0685,364.82
2117,477,2023-04-22,1969,1,,178.66,0,0.0725,191.61
2118,477,2023-04-22,1565,3,,983.72,0,0.0635,1046.19
2119,478,2023-04-23,1731,2,,194.82,0,0.06,206.51
2120,478,2023-04-23,1124,1,,798.81,0,0.0625,848.74
2121,478,2023-04-23,541,1,,392.86,0,0.0625,417.41
2122,478,2023-04-23,1914,1,,86.21,0,0.0685,92.12
2123,478,2023-04-23,1168,2,,275.24,0,0.0685,294.09
2124,479,2023-04-24,1006,1,,370.51,0,0.06875,395.98
2125,479,2023-04-24,1844,1,,396.26,0,0.045,414.09
2126,479,2023-04-24,1399,3,,805.91,0,0.045,842.18
2127,479,2023-04-24,1773,2,,66.53,0,0.065,70.85
2128,480,2023-04-25,1560,3,,436.71,0,0,436.71
2129,480,2023-04-25,85,1,,1532.16,0,0.0625,1627.92
2130,480,2023-04-25,880,1,,394.15,0,0.06,417.8
2131,480,2023-04-25,818,1,,188.05,0,0.0475,196.98
2132,481,2023-04-26,1293,3,,213.05,0,0.065,226.9
2133,481,2023-04-26,1479,2,,329.89,0,0.08,356.28
2134,481,2023-04-26,718,1,,576.42,0,0.0625,612.45
2135,481,2023-04-26,1662,3,,640.32,0,0.04,665.93
2136,482,2023-04-27,194,1,,1701.3,0,0.06875,1818.26
2137,482,2023-04-27,416,3,,724.36,0,0.029,745.37
2138,482,2023-04-27,545,1,,171.79,0,0.065,182.96
2139,482,2023-04-27,485,1,,311.69,0,0.056,329.14
2140,483,2023-04-28,692,3,,1129.98,0,0.029,1162.75
2141,483,2023-04-28,903,1,,528.63,0,0.08,570.92
2142,483,2023-04-28,633,1,,759.23,0,0.06875,811.43
2143,483,2023-04-28,439,1,,320.56,0,0.065,341.4
2144,484,2023-04-29,1780,1,,539.71,0,0.06,572.09
2145,484,2023-04-29,1633,3,,791.61,0,0.07,847.02
2146,484,2023-04-29,1720,1,,1229.91,0,0.06,1303.7
2147,484,2023-04-29,365,2,,345.2,0,0.06,365.91
2148,484,2023-04-29,1046,3,,92.35,0,0.04,96.04
2149,485,2023-04-30,1345,2,,490.78,0,0.0685,524.4
2150,485,2023-04-30,595,1,,121.41,0,0.04,126.27
2151,485,2023-04-30,346,1,,942.82,0,0.0485,988.55
2152,485,2023-04-30,538,2,,885.86,0,0.065,943.44
2153,485,2023-04-30,855,1,,341.86,0,0.06,362.37
2154,486,2023-05-01,1927,3,,305.71,0,0.045,319.47
2155,486,2023-05-01,629,1,,121.98,0,0.0685,130.34
2156,486,2023-05-01,1628,2,,219.07,0,0.0575,231.67
2157,486,2023-05-01,1084,1,,1178.11,0,0.06,1248.8
2158,487,2023-05-02,1475,1,,353.64,0,0.06,374.86
2159,487,2023-05-02,680,2,,63.08,0,0.0625,67.02
2160,487,2023-05-02,288,1,,911.5,0,0.08,984.42
2161,487,2023-05-02,1187,1,,65.59,0,0.065,69.85
2162,488,2023-05-03,449,2,,487.17,0,0.04,506.66
2163,488,2023-05-03,1214,2,,265.18,0,0.0625,281.75
2164,488,2023-05-03,625,1,,295.77,0,0.04,307.6
2165,488,2023-05-03,457,1,,849.64,0,0.08,917.61
2166,489,2023-05-04,135,2,,866.41,0,0.0635,921.43
2167,489,2023-05-04,274,3,,303.22,0,0.0575,320.66
2168,489,2023-05-04,296,3,,1240.74,0,0.0635,1319.53
2169,489,2023-05-04,1533,1,,1625.25,0,0.029,1672.38
2170,490,2023-05-05,1878,1,,193.95,0,0.06875,207.28
2171,490,2023-05-05,1243,2,,183.82,0,0.0485,192.74
2172,490,2023-05-05,1881,2,,115.73,0,0.0575,122.38
2173,490,2023-05-05,242,3,,352.29,0,0.065,375.19
2174,491,2023-05-06,25,1,,859.72,0,0.06,911.3
2175,491,2023-05-06,1728,3,,188.25,0,0.045,196.72
2176,491,2023-05-06,1982,1,,99.48,0,0.0625,105.7
2177,491,2023-05-06,142,2,,819.49,0,0.07,876.85
2178,491,2023-05-06,1060,2,,381.98,0,0.0635,406.24
2179,492,2023-05-07,1725,3,,107.34,0,0.0685,114.69
2180,492,2023-05-07,562,1,,1389.33,0,0.06,1472.69
2181,492,2023-05-07,376,1,,1499.15,0,0.045,1566.61
2182,492,2023-05-07,1107,1,,166.82,0,0.06,176.83
2183,492,2023-05-07,115,1,,1088.46,0,0.065,1159.21
2184,493,2023-05-08,1678,2,,33,0,0.04,34.32
2185,493,2023-05-08,1423,2,,192.67,0,0.056,203.46
2186,493,2023-05-08,1326,1,,532.44,0,0.0575,563.06
2187,493,2023-05-08,1099,1,,270.87,0,0.04,281.7
2188,494,2023-05-09,121,2,,825.92,0,0.065,879.6
2189,494,2023-05-09,487,1,,718.87,0,0.065,765.6
2190,494,2023-05-09,1187,2,,667.24,0,0.065,710.61
2191,494,2023-05-09,637,1,,58.9,0,0.065,62.73
2192,495,2023-05-10,46,1,,811.71,0,0.04,844.18
2193,495,2023-05-10,1549,2,,25.1,0,0.0635,26.69
2194,495,2023-05-10,704,2,,182.61,0,0.065,194.48
2195,495,2023-05-10,1802,1,,133.6,0,0.06,141.62
2196,496,2023-05-11,761,3,,162.04,0,0.08,175
2197,496,2023-05-11,603,1,,239.07,0,0.06,253.41
2198,496,2023-05-11,1057,3,,251.81,0,0.06,266.92
2199,496,2023-05-11,51,1,,528.9,0,0.0475,554.02
2200,497,2023-05-12,142,1,,1449.87,0,0.07,1551.36
2201,497,2023-05-12,1342,2,,214.74,0,0.0725,230.31
2202,497,2023-05-12,882,2,,256.51,0,0.0625,272.54
2203,497,2023-05-12,554,2,,730.16,0,0.0445,762.65
2204,498,2023-05-13,151,3,,415.66,0,0.0475,435.4
2205,498,2023-05-13,163,3,,624.83,0,0.06,662.32
2206,498,2023-05-13,624,2,,354.98,0,0.0685,379.3
2207,498,2023-05-13,688,1,,59.26,0,0.0635,63.02
2208,498,2023-05-13,1065,2,,1019.31,0,0.06,1080.47
2209,499,2023-05-14,514,1,,291.17,0,0.06,308.64
2210,499,2023-05-14,426,1,,444.22,0,0.0625,471.98
2211,499,2023-05-14,1259,1,,166.82,0,0.06,176.83
2212,499,2023-05-14,860,3,,900.12,0,0.0575,951.88
2213,499,2023-05-14,180,2,,452.25,0,0,452.25
2214,500,2023-05-15,1714,1,,340.08,0,0.045,355.38
2215,500,2023-05-15,8,3,,1080.47,0,0.045,1129.09
2216,500,2023-05-15,369,1,,426.27,0,0.0625,452.91
2217,500,2023-05-15,1100,1,,315.79,0,0.0685,337.42
2218,501,2023-05-16,209,2,,1002.1,0,0.06875,1070.99
2219,501,2023-05-16,733,3,,1610.04,0,0.065,1714.69
2220,501,2023-05-16,449,2,,1173.23,0,0.04,1220.16
2221,501,2023-05-16,1365,3,,740.53,0,0.0485,776.45
2222,502,2023-05-17,495,2,,421.83,0,0.065,449.25
2223,502,2023-05-17,687,1,,128.09,0,0.08,138.34
2224,502,2023-05-17,1671,1,,1078.16,0,0.08,1164.41
2225,502,2023-05-17,888,3,,632.71,0,0.06875,676.21
2226,503,2023-05-18,1406,2,,205.44,0,0.0625,218.28
2227,503,2023-05-18,1827,1,,306.5,0,0.065,326.42
2228,503,2023-05-18,1912,1,,886.22,0,0.07,948.26
2229,503,2023-05-18,778,3,,576.88,0,0.065,614.38
2230,504,2023-05-19,382,1,,24.56,0,0.08,26.52
2231,504,2023-05-19,1328,1,,22.8,0,0.08,24.62
2232,504,2023-05-19,721,3,,332.2,0,0.0625,352.96
2233,504,2023-05-19,1628,2,,501.68,0,0.0575,530.53
2234,505,2023-05-20,1719,2,,668.14,0,0.05125,702.38
2235,505,2023-05-20,1615,3,,247.79,0,0.0635,263.52
2236,505,2023-05-20,735,2,,244.22,0,0.0725,261.93
2237,505,2023-05-20,1976,1,,193.05,0,0.0625,205.12
2238,505,2023-05-20,639,1,,222.68,0,0.065,237.15
2239,506,2023-05-21,1938,2,,835.77,0,0.0685,893.02
2240,506,2023-05-21,227,2,,26.56,0,0.06875,28.39
2241,506,2023-05-21,652,1,,142.69,0,0.0625,151.61
2242,506,2023-05-21,416,1,,297.1,0,0.029,305.72
2243,506,2023-05-21,700,2,,263.49,0,0.08,284.57
2244,507,2023-05-22,1805,1,,850.94,0,0.0625,904.12
2245,507,2023-05-22,1678,2,,73.85,0,0.04,76.8
2246,507,2023-05-22,57,1,,378.64,0,0.0725,406.09
2247,507,2023-05-22,1772,3,,43.21,0,0.0475,45.26
2248,508,2023-05-23,1691,2,,7.55,0,0.0725,8.1
2249,508,2023-05-23,235,1,,473.69,0,0.045,495.01
2250,508,2023-05-23,347,1,,811.82,0,0,811.82
2251,508,2023-05-23,855,3,,52.47,0,0.06,55.62
2252,509,2023-05-24,920,1,,253.74,0,0.06,268.96
2253,509,2023-05-24,1618,3,,336.72,0,0.065,358.61
2254,509,2023-05-24,681,1,,734.67,0,0.0725,787.93
2255,509,2023-05-24,1097,1,,299.91,0,0.065,319.4
2256,510,2023-05-25,152,1,,120.39,0,0.0625,127.91
2257,510,2023-05-25,1172,2,,632.92,0,0.0625,672.48
2258,510,2023-05-25,1313,1,,906.92,0,0.056,957.71
2259,510,2023-05-25,849,2,,745.69,0,0.0575,788.57
2260,511,2023-05-26,591,1,,239.17,0,0.0475,250.53
2261,511,2023-05-26,1847,3,,167.74,0,0.0445,175.2
2262,511,2023-05-26,306,3,,865.57,0,0.0725,928.32
2263,511,2023-05-26,1799,1,,260.15,0,0.05125,273.48
2264,512,2023-05-27,91,2,,1040.94,0,0.08,1124.22
2265,512,2023-05-27,860,2,,80.56,0,0.0575,85.19
2266,512,2023-05-27,1409,2,,72.28,0,0.0625,76.8
2267,512,2023-05-27,1844,1,,1119.17,0,0.045,1169.53
2268,512,2023-05-27,1411,1,,614.33,0,0.04,638.9
2269,513,2023-05-28,1866,2,,571.07,0,0.0685,610.19
2270,513,2023-05-28,1155,1,,75.72,0,0.0575,80.07
2271,513,2023-05-28,1684,1,,153.25,0,0.07,163.98
2272,513,2023-05-28,800,1,,647.8,0,0.0625,688.29
2273,513,2023-05-28,1469,1,,158.25,0,0.065,168.54
