order_detail_id,order_id,product_id,variant_id,qty,unit_price,unit_discount,line_total
2853,1038,28,75,3,153.25,0.0,459.75
2854,1038,75,212,4,50.67,0.0,202.68
2855,1038,27,73,1,7.55,0.0,7.55
2856,1038,52,146,3,65.59,0.0,196.77
2857,1039,11,30,3,36.69,0.0,110.07
2858,1039,46,132,1,102.22,0.0,102.22
2859,1039,68,196,2,165.66,0.0,331.32
2860,1039,20,54,2,60.61,0.0,121.22
2861,1039,30,82,1,10.27,0.0,10.27
2862,1040,53,149,3,44.71,0.0,134.13
2863,1040,8,21,5,183.95,0.0,919.75
2864,1041,9,22,1,56.83,0.0,56.83
2865,1041,45,128,1,29.45,0.0,29.45
2866,1042,54,152,3,31.28,0.0,93.84
2867,1042,15,39,1,161.21,0.0,161.21
2868,1042,12,31,2,258.11,0.0,516.22
2869,1042,90,256,1,38.11,0.0,38.11
2870,1043,50,140,3,111.34,0.0,334.02
2871,1044,94,271,2,24.87,0.0,49.74
2872,1045,86,245,3,85.71,0.0,257.13
2873,1045,7,19,5,56.06,0.0,280.3
2874,1045,56,160,4,40.28,0.0,161.12
2875,1045,44,126,2,22.65,0.0,45.3
2876,1045,15,40,4,176.21,0.0,704.84
2877,1046,86,245,1,85.71,0.0,85.71
2878,1046,3,5,2,132.59,0.0,265.18
2879,1047,63,182,2,65.54,0.0,131.08
2880,1047,14,38,2,93.42,0.0,186.84
2881,1048,85,240,2,18.14,0.0,36.28
2882,1048,22,59,1,148.97,0.0,148.97
2883,1048,29,80,1,140.1,0.0,140.1
2884,1049,2,3,4,81.92,0.0,327.68
2885,1050,18,48,3,93.27,0.0,279.81
2886,1051,80,225,3,213.05,0.0,639.15
2887,1051,75,213,3,44.67,0.0,134.01
2888,1051,2,3,1,81.92,0.0,81.92
2889,1052,83,235,5,35.04,0.0,175.2
2890,1052,46,132,4,102.22,0.0,408.88
2891,1052,80,224,3,213.05,0.0,639.15
2892,1052,36,104,2,15.53,0.0,31.06
2893,1052,76,214,3,66.03,0.0,198.09
2894,1053,19,49,2,207.14,0.0,414.28
2895,1053,78,218,1,83.43,0.0,83.43
2896,1053,68,193,5,165.66,0.0,828.3
2897,1054,21,57,1,67.82,0.0,67.82
2898,1054,35,100,1,32.33,0.0,32.33
2899,1054,23,60,1,33.88,0.0,33.88
2900,1055,72,205,1,153.23,0.0,153.23
2901,1055,40,114,1,128.52,0.0,128.52
2902,1055,31,85,3,52.47,0.0,157.41
2903,1055,56,161,2,40.28,0.0,80.56
2904,1056,78,219,2,80.43,0.0,160.86
2905,1056,71,201,1,15.78,0.0,15.78
2906,1057,66,188,3,32.38,0.0,97.14
2907,1057,46,132,2,102.22,0.0,204.44
2908,1057,74,210,3,212.0,0.0,636.0
2909,1058,51,144,1,19.92,0.0,19.92
2910,1058,18,48,2,93.27,0.0,186.54
2911,1058,23,60,1,33.88,0.0,33.88
2912,1058,31,87,3,62.47,0.0,187.41
2913,1059,54,152,2,31.28,0.0,62.56
2914,1059,66,188,2,32.38,0.0,64.76
2915,1059,45,128,2,29.45,0.0,58.9
2916,1060,52,146,4,65.59,0.0,262.36
2917,1060,42,120,1,72.62,0.0,72.62
2918,1060,83,234,1,33.04,0.0,33.04
2919,1061,37,106,2,18.93,0.0,37.86
2920,1061,54,152,4,31.28,0.0,125.12
2921,1061,60,171,1,18.2,0.0,18.2
2922,1062,28,75,2,153.25,0.0,306.5
2923,1062,93,268,2,29.84,0.0,59.68
2924,1062,40,113,2,133.52,0.0,267.04
2925,1063,27,73,1,7.55,0.0,7.55
2926,1064,83,233,1,35.04,0.0,35.04
2927,1065,13,34,1,155.62,0.0,155.62
2928,1066,10,27,3,236.5,0.0,709.5
2929,1066,26,68,4,69.15,0.0,276.6
2930,1066,94,271,2,24.87,0.0,49.74
2931,1067,56,159,1,58.28,0.0,58.28
2932,1068,18,47,3,98.27,0.0,294.81
2933,1068,58,165,3,43.21,0.0,129.63
2934,1068,99,284,4,49.51,0.0,198.04
2935,1068,23,61,4,38.88,0.0,155.52
2936,1069,19,49,1,207.14,0.0,207.14
2937,1069,12,31,1,258.11,0.0,258.11
2938,1069,17,46,1,83.41,0.0,83.41
2939,1069,29,80,3,140.1,0.0,420.3
2940,1070,88,251,1,33.4,0.0,33.4
2941,1071,55,157,4,17.23,0.0,68.92
2942,1071,16,42,1,126.76,0.0,126.76
2943,1071,62,178,1,150.25,0.0,150.25
2944,1072,12,32,3,243.11,0.0,729.33
2945,1072,67,191,4,83.05,0.0,332.2
2946,1072,76,215,5,63.03,0.0,315.15
2947,1073,52,147,2,97.59,0.0,195.18
2948,1073,14,37,2,83.42,0.0,166.84
2949,1074,32,90,1,176.3,0.0,176.3
2950,1074,23,60,2,33.88,0.0,67.76
2951,1074,27,71,1,12.55,0.0,12.55
2952,1074,83,235,1,35.04,0.0,35.04
2953,1075,53,151,3,44.71,0.0,134.13
2954,1075,59,170,4,73.83,0.0,295.32
2955,1075,14,36,1,78.42,0.0,78.42
2956,1075,2,4,4,86.92,0.0,347.68
2957,1075,26,68,4,69.15,0.0,276.6
2958,1076,20,52,2,65.61,0.0,131.22
2959,1077,34,96,1,79.03,0.0,79.03
2960,1078,40,115,3,133.52,0.0,400.56
2961,1078,10,25,3,241.5,0.0,724.5
2962,1078,67,191,1,83.05,0.0,83.05
2963,1079,34,96,1,79.03,0.0,79.03
2964,1080,79,221,2,148.61,0.0,297.22
2965,1080,85,240,2,18.14,0.0,36.28
2966,1081,40,113,3,133.52,0.0,400.56
2967,1082,46,133,4,88.22,0.0,352.88
2968,1082,37,106,1,18.93,0.0,18.93
2969,1083,12,31,1,258.11,0.0,258.11
2970,1084,51,144,1,19.92,0.0,19.92
2971,1085,55,154,1,35.23,0.0,35.23
2972,1085,73,207,1,192.67,0.0,192.67
2973,1086,57,164,3,26.38,0.0,79.14
2974,1086,83,234,1,33.04,0.0,33.04
2975,1086,55,157,1,17.23,0.0,17.23
2976,1087,93,266,3,27.84,0.0,83.52
2977,1087,49,138,3,20.68,0.0,62.04
2978,1087,99,284,2,49.51,0.0,99.02
2979,1087,10,26,2,251.5,0.0,503.0
2980,1087,69,198,1,25.8,0.0,25.8
2981,1087,74,210,1,212.0,0.0,212.0
2982,1088,7,19,2,56.06,0.0,112.12
2983,1088,92,263,1,60.75,0.0,60.75
2984,1089,37,106,2,18.93,0.0,37.86
2985,1089,95,272,1,9.88,0.0,9.88
2986,1089,8,20,2,193.95,0.0,387.9
2987,1090,1,1,2,193.05,0.0,386.1
2988,1091,59,167,1,55.83,0.0,55.83
2989,1092,15,39,2,161.21,0.0,322.42
2990,1093,56,159,4,58.28,0.0,233.12
2991,1093,12,32,3,243.11,0.0,729.33
2992,1093,6,16,2,126.76,0.0,253.52
2993,1093,19,49,3,207.14,0.0,621.42
2994,1093,85,242,2,4.99,0.0,9.98
2995,1094,19,51,1,192.14,0.0,192.14
2996,1095,70,200,2,129.33,0.0,258.66
2997,1095,79,220,4,151.61,0.0,606.44
2998,1095,42,121,3,40.62,0.0,121.86
2999,1095,4,9,5,99.33,0.0,496.65
3000,1095,23,62,2,48.88,0.0,97.76
3001,1096,12,32,3,243.11,0.0,729.33
3002,1096,10,26,2,251.5,0.0,503.0
3003,1096,26,69,2,64.15,0.0,128.3
3004,1097,55,157,3,17.23,0.0,51.69
3005,1097,13,33,3,140.62,0.0,421.86
3006,1097,51,143,3,37.92,0.0,113.76
3007,1098,41,117,2,22.66,0.0,45.32
3008,1098,26,70,2,69.15,0.0,138.3
3009,1098,60,173,3,36.2,0.0,108.6
3010,1099,11,29,2,41.69,0.0,83.38
3011,1099,64,183,4,72.17,0.0,288.68
3012,1099,42,120,3,72.62,0.0,217.86
3013,1100,5,14,1,81.21,0.0,81.21
3014,1100,22,59,2,148.97,0.0,297.94
3015,1100,66,188,2,32.38,0.0,64.76
3016,1100,14,36,1,78.42,0.0,78.42
3017,1101,27,72,1,22.55,0.0,22.55
3018,1101,76,215,2,63.03,0.0,126.06
3019,1101,10,27,1,236.5,0.0,236.5
3020,1102,14,38,3,93.42,0.0,280.26
3021,1102,42,121,1,40.62,0.0,40.62
3022,1102,44,125,3,40.65,0.0,121.95
3023,1102,34,97,3,89.03,0.0,267.09
3024,1103,78,218,5,83.43,0.0,417.15
3025,1103,57,164,1,26.38,0.0,26.38
3026,1104,90,257,1,52.11,0.0,52.11
3027,1105,11,30,1,36.69,0.0,36.69
3028,1105,11,30,3,36.69,0.0,110.07
3029,1105,85,243,1,6.14,0.0,6.14
3030,1105,47,134,5,97.33,0.0,486.65
3031,1105,85,243,1,6.14,0.0,6.14
3032,1106,52,147,1,97.59,0.0,97.59
3033,1107,100,285,1,42.34,0.0,42.34
3034,1107,49,138,2,20.68,0.0,41.36
3035,1107,66,190,1,29.38,0.0,29.38
3036,1107,41,118,1,40.66,0.0,40.66
3037,1108,37,105,1,23.93,0.0,23.93
3038,1108,62,178,1,150.25,0.0,150.25
3039,1108,7,17,2,51.06,0.0,102.12
3040,1109,77,217,2,190.3,0.0,380.6
3041,1110,27,72,3,22.55,0.0,67.65
3042,1110,17,45,2,88.41,0.0,176.82
3043,1110,52,147,2,97.59,0.0,195.18
3044,1111,70,200,1,129.33,0.0,129.33
3045,1112,40,113,2,133.52,0.0,267.04
3046,1112,76,215,2,63.03,0.0,126.06
3047,1112,54,152,1,31.28,0.0,31.28
3048,1113,25,67,2,126.29,0.0,252.58
3049,1113,23,61,4,38.88,0.0,155.52
3050,1113,51,144,3,19.92,0.0,59.76
3051,1113,93,267,2,29.84,0.0,59.68
3052,1114,13,33,2,140.62,0.0,281.24
3053,1114,44,126,2,22.65,0.0,45.3
3054,1114,47,134,5,97.33,0.0,486.65
3055,1114,65,186,2,154.37,0.0,308.74
3056,1114,94,271,3,24.87,0.0,74.61
3057,1115,97,279,1,39.57,0.0,39.57
3058,1116,80,225,1,213.05,0.0,213.05
3059,1116,1,2,2,188.05,0.0,376.1
3060,1116,74,210,1,212.0,0.0,212.0
3061,1117,23,60,2,33.88,0.0,67.76
3062,1117,78,218,1,83.43,0.0,83.43
3063,1117,66,188,1,32.38,0.0,32.38
3064,1117,77,216,1,190.3,0.0,190.3
3065,1118,91,258,1,21.66,0.0,21.66
3066,1119,8,20,1,193.95,0.0,193.95
3067,1119,66,189,1,26.38,0.0,26.38
3068,1119,25,66,2,136.29,0.0,272.58
3069,1120,77,216,1,190.3,0.0,190.3
3070,1120,97,280,2,39.57,0.0,79.14
3071,1120,70,200,2,129.33,0.0,258.66
3072,1121,11,29,2,41.69,0.0,83.38
3073,1121,95,273,1,21.88,0.0,21.88
3074,1122,1,1,1,193.05,0.0,193.05
3075,1122,13,35,2,145.62,0.0,291.24
3076,1123,53,151,4,44.71,0.0,178.84
3077,1123,28,75,1,153.25,0.0,153.25
3078,1123,10,28,1,236.5,0.0,236.5
3079,1123,18,47,2,98.27,0.0,196.54
3080,1124,52,146,1,65.59,0.0,65.59
3081,1124,20,54,1,60.61,0.0,60.61
3082,1125,33,95,2,56.53,0.0,113.06
3083,1125,25,67,3,126.29,0.0,378.87
3084,1125,48,137,1,45.39,0.0,45.39
3085,1126,72,204,2,156.23,0.0,312.46
3086,1126,13,33,2,140.62,0.0,281.24
3087,1126,52,146,1,65.59,0.0,65.59
3088,1126,75,211,1,47.67,0.0,47.67
3089,1126,63,181,1,65.54,0.0,65.54
3090,1127,82,232,5,33.0,0.0,165.0
3091,1127,23,62,1,48.88,0.0,48.88
3092,1127,73,207,2,192.67,0.0,385.34
3093,1127,88,252,1,33.4,0.0,33.4
3094,1128,51,144,2,19.92,0.0,39.84
3095,1129,75,213,3,44.67,0.0,134.01
3096,1129,14,38,3,93.42,0.0,280.26
3097,1129,37,106,2,18.93,0.0,37.86
3098,1130,11,30,2,36.69,0.0,73.38
3099,1131,58,166,5,61.21,0.0,306.05
3100,1131,19,51,3,192.14,0.0,576.42
3101,1131,53,148,3,62.71,0.0,188.13
3102,1132,67,192,3,77.05,0.0,231.15
3103,1133,69,198,2,25.8,0.0,51.6
3104,1134,72,205,1,153.23,0.0,153.23
3105,1134,4,7,4,84.33,0.0,337.32
3106,1135,77,217,2,190.3,0.0,380.6
3107,1136,12,31,3,258.11,0.0,774.33
3108,1136,60,172,2,18.2,0.0,36.4
3109,1136,74,210,5,212.0,0.0,1060.0
3110,1137,71,201,5,15.78,0.0,78.9
3111,1137,65,186,2,154.37,0.0,308.74
3112,1137,54,153,1,13.28,0.0,13.28
3113,1137,47,135,1,79.33,0.0,79.33
3114,1137,56,160,4,40.28,0.0,161.12
3115,1138,32,89,1,171.3,0.0,171.3
3116,1138,95,272,5,9.88,0.0,49.4
3117,1139,10,26,5,251.5,0.0,1257.5
3118,1139,39,112,2,53.78,0.0,107.56
3119,1139,10,26,2,251.5,0.0,503.0
3120,1139,56,161,1,40.28,0.0,40.28
3121,1139,6,16,1,126.76,0.0,126.76
3122,1140,22,59,2,148.97,0.0,297.94
3123,1140,37,105,5,23.93,0.0,119.65
3124,1140,7,18,3,51.06,0.0,153.18
3125,1141,20,55,1,60.61,0.0,60.61
3126,1142,21,57,2,67.82,0.0,135.64
3127,1142,49,138,3,20.68,0.0,62.04
3128,1142,54,153,2,13.28,0.0,26.56
3129,1143,97,279,4,39.57,0.0,158.28
3130,1144,34,96,2,79.03,0.0,158.06
3131,1144,1,2,4,188.05,0.0,752.2
3132,1144,81,228,5,63.08,0.0,315.4
3133,1145,58,166,2,61.21,0.0,122.42
3134,1145,91,261,2,23.66,0.0,47.32
3135,1145,68,195,1,162.66,0.0,162.66
3136,1146,47,134,3,97.33,0.0,291.99
3137,1146,7,18,2,51.06,0.0,102.12
3138,1147,9,23,2,61.83,0.0,123.66
3139,1148,9,23,1,61.83,0.0,61.83
3140,1148,44,125,1,40.65,0.0,40.65
3141,1148,44,125,2,40.65,0.0,81.3
3142,1148,40,115,1,133.52,0.0,133.52
3143,1149,40,114,1,128.52,0.0,128.52
3144,1149,1,2,2,188.05,0.0,376.1
3145,1150,10,25,2,241.5,0.0,483.0
3146,1150,4,7,2,84.33,0.0,168.66
3147,1151,63,181,1,65.54,0.0,65.54
3148,1151,30,82,1,10.27,0.0,10.27
3149,1151,3,5,4,132.59,0.0,530.36
3150,1151,94,271,3,24.87,0.0,74.61
3151,1151,65,187,1,151.37,0.0,151.37
3152,1151,72,204,1,156.23,0.0,156.23
3153,1152,65,185,1,154.37,0.0,154.37
3154,1152,9,24,1,56.83,0.0,56.83
3155,1153,44,125,1,40.65,0.0,40.65
3156,1153,100,286,3,56.34,0.0,169.02
3157,1153,37,106,1,18.93,0.0,18.93
3158,1153,9,23,1,61.83,0.0,61.83
3159,1154,18,48,1,93.27,0.0,93.27
3160,1155,37,105,2,23.93,0.0,47.86
3161,1155,67,191,1,83.05,0.0,83.05
3162,1156,59,167,2,55.83,0.0,111.66
3163,1156,20,55,1,60.61,0.0,60.61
3164,1157,18,47,1,98.27,0.0,98.27
3165,1158,91,261,3,23.66,0.0,70.98
3166,1158,62,178,4,150.25,0.0,601.0
3167,1158,65,187,1,151.37,0.0,151.37
3168,1159,70,200,3,129.33,0.0,387.99
3169,1159,67,192,1,77.05,0.0,77.05
3170,1159,90,256,3,38.11,0.0,114.33
3171,1160,36,103,1,10.53,0.0,10.53
3172,1160,45,128,2,29.45,0.0,58.9
3173,1160,2,4,1,86.92,0.0,86.92
3174,1160,9,22,2,56.83,0.0,113.66
3175,1160,66,189,1,26.38,0.0,26.38
3176,1161,9,22,1,56.83,0.0,56.83
3177,1161,76,215,2,63.03,0.0,126.06
3178,1161,29,79,1,140.1,0.0,140.1
3179,1161,26,68,2,69.15,0.0,138.3
3180,1161,52,146,1,65.59,0.0,65.59
3181,1162,70,199,3,132.33,0.0,396.99
3182,1162,10,28,1,236.5,0.0,236.5
3183,1163,99,283,2,61.51,0.0,123.02
3184,1163,11,29,1,41.69,0.0,41.69
3185,1164,30,82,2,10.27,0.0,20.54
3186,1164,35,99,2,27.33,0.0,54.66
3187,1164,77,217,1,190.3,0.0,190.3
3188,1165,3,5,2,132.59,0.0,265.18
3189,1165,35,99,1,27.33,0.0,27.33
3190,1165,42,119,2,40.62,0.0,81.24
3191,1165,36,104,2,15.53,0.0,31.06
3192,1166,56,159,3,58.28,0.0,174.84
3193,1166,61,174,2,72.85,0.0,145.7
3194,1166,41,117,1,22.66,0.0,22.66
3195,1167,29,77,2,135.1,0.0,270.2
3196,1167,24,65,2,107.11,0.0,214.22
3197,1168,26,69,1,64.15,0.0,64.15
3198,1168,10,28,1,236.5,0.0,236.5
3199,1169,11,29,2,41.69,0.0,83.38
3200,1169,9,22,4,56.83,0.0,227.32
3201,1169,8,21,3,183.95,0.0,551.85
3202,1169,56,161,3,40.28,0.0,120.84
3203,1170,19,50,2,192.14,0.0,384.28
3204,1170,16,44,1,121.76,0.0,121.76
3205,1170,86,246,1,85.71,0.0,85.71
3206,1171,3,6,1,147.59,0.0,147.59
3207,1172,82,230,1,21.0,0.0,21.0
3208,1173,73,207,1,192.67,0.0,192.67
3209,1173,76,214,2,66.03,0.0,132.06
3210,1174,63,181,2,65.54,0.0,131.08
3211,1174,20,53,2,75.61,0.0,151.22
3212,1174,48,136,2,45.39,0.0,90.78
3213,1175,40,115,1,133.52,0.0,133.52
3214,1176,2,4,4,86.92,0.0,347.68
3215,1176,22,59,3,148.97,0.0,446.91
3216,1176,62,179,4,147.25,0.0,589.0
3217,1176,43,122,4,12.67,0.0,50.68
3218,1177,86,246,1,85.71,0.0,85.71
3219,1178,42,120,1,72.62,0.0,72.62
3220,1178,19,51,1,192.14,0.0,192.14
3221,1179,4,8,5,89.33,0.0,446.65
3222,1180,78,219,1,80.43,0.0,80.43
3223,1181,39,111,4,68.78,0.0,275.12
3224,1181,76,215,4,63.03,0.0,252.12
3225,1181,91,259,2,35.66,0.0,71.32
3226,1181,52,146,4,65.59,0.0,262.36
3227,1182,15,40,1,176.21,0.0,176.21
3228,1182,67,192,4,77.05,0.0,308.2
3229,1182,54,153,3,13.28,0.0,39.84
3230,1183,88,250,2,45.4,0.0,90.8
3231,1183,84,238,2,38.36,0.0,76.72
3232,1183,18,47,4,98.27,0.0,393.08
3233,1184,44,125,2,40.65,0.0,81.3
3234,1185,55,157,1,17.23,0.0,17.23
3235,1185,70,200,2,129.33,0.0,258.66
3236,1186,25,66,3,136.29,0.0,408.87
3237,1187,27,73,3,7.55,0.0,22.65
3238,1188,81,228,1,63.08,0.0,63.08
3239,1189,39,111,3,68.78,0.0,206.34
3240,1190,30,82,5,10.27,0.0,51.35
3241,1190,14,37,1,83.42,0.0,83.42
3242,1191,28,74,3,158.25,0.0,474.75
3243,1191,49,139,1,38.68,0.0,38.68
3244,1191,80,224,1,213.05,0.0,213.05
3245,1191,39,111,1,68.78,0.0,68.78
3246,1192,23,62,1,48.88,0.0,48.88
3247,1192,59,170,1,73.83,0.0,73.83
3248,1193,19,49,1,207.14,0.0,207.14
3249,1194,59,168,2,55.83,0.0,111.66
3250,1194,90,257,1,52.11,0.0,52.11
3251,1194,56,158,5,72.28,0.0,361.4
3252,1195,80,224,1,213.05,0.0,213.05
3253,1196,13,33,2,140.62,0.0,281.24
3254,1196,51,145,1,51.92,0.0,51.92
3255,1196,58,165,2,43.21,0.0,86.42
3256,1197,48,137,3,45.39,0.0,136.17
3257,1197,39,111,2,68.78,0.0,137.56
3258,1197,97,280,4,39.57,0.0,158.28
3259,1198,40,113,2,133.52,0.0,267.04
3260,1199,33,93,1,51.53,0.0,51.53
3261,1199,43,124,1,44.67,0.0,44.67
3262,1200,59,170,2,73.83,0.0,147.66
3263,1200,97,280,1,39.57,0.0,39.57
3264,1200,31,85,2,52.47,0.0,104.94
3265,1201,35,99,1,27.33,0.0,27.33
3266,1201,62,180,2,150.25,0.0,300.5
3267,1201,23,60,2,33.88,0.0,67.76
3268,1202,65,185,1,154.37,0.0,154.37
3269,1202,99,283,1,61.51,0.0,61.51
3270,1203,27,71,3,12.55,0.0,37.65
3271,1203,17,45,5,88.41,0.0,442.05
3272,1203,37,105,3,23.93,0.0,71.79
3273,1203,18,48,3,93.27,0.0,279.81
3274,1203,42,120,3,72.62,0.0,217.86
3275,1203,32,90,3,176.3,0.0,528.9
3276,1204,90,256,1,38.11,0.0,38.11
3277,1205,91,261,1,23.66,0.0,23.66
3278,1205,37,106,2,18.93,0.0,37.86
3279,1205,65,185,2,154.37,0.0,308.74
3280,1206,44,126,4,22.65,0.0,90.6
3281,1206,63,182,3,65.54,0.0,196.62
3282,1206,54,152,2,31.28,0.0,62.56
3283,1207,59,168,1,55.83,0.0,55.83
3284,1208,28,75,1,153.25,0.0,153.25
3285,1208,37,105,4,23.93,0.0,95.72
3286,1208,13,33,2,140.62,0.0,281.24
3287,1209,3,6,3,147.59,0.0,442.77
3288,1209,49,139,2,38.68,0.0,77.36
3289,1209,80,225,3,213.05,0.0,639.15
3290,1210,61,175,4,69.85,0.0,279.4
3291,1210,78,219,3,80.43,0.0,241.29
3292,1210,11,29,2,41.69,0.0,83.38
3293,1210,53,148,4,62.71,0.0,250.84
3294,1210,19,51,5,192.14,0.0,960.7
3295,1211,24,65,1,107.11,0.0,107.11
3296,1211,2,3,1,81.92,0.0,81.92
3297,1212,25,67,1,126.29,0.0,126.29
3298,1212,53,149,2,44.71,0.0,89.42
3299,1213,59,170,1,73.83,0.0,73.83
3300,1213,88,250,2,45.4,0.0,90.8
3301,1214,34,97,1,89.03,0.0,89.03
3302,1214,4,9,1,99.33,0.0,99.33
3303,1214,12,31,2,258.11,0.0,516.22
3304,1214,80,224,2,213.05,0.0,426.1
3305,1215,67,192,1,77.05,0.0,77.05
3306,1215,31,85,1,52.47,0.0,52.47
3307,1215,16,44,1,121.76,0.0,121.76
3308,1216,12,31,1,258.11,0.0,258.11
3309,1216,31,87,1,62.47,0.0,62.47
3310,1217,23,60,2,33.88,0.0,67.76
3311,1217,25,67,2,126.29,0.0,252.58
3312,1217,71,201,1,15.78,0.0,15.78
3313,1217,97,279,2,39.57,0.0,79.14
3314,1218,60,171,1,18.2,0.0,18.2
3315,1219,65,186,1,154.37,0.0,154.37
3316,1220,78,219,2,80.43,0.0,160.86
3317,1220,30,83,2,15.27,0.0,30.54
3318,1220,90,257,2,52.11,0.0,104.22
3319,1220,3,5,1,132.59,0.0,132.59
3320,1221,34,97,2,89.03,0.0,178.06
3321,1221,6,15,1,111.76,0.0,111.76
3322,1222,27,73,2,7.55,0.0,15.1
3323,1222,7,17,2,51.06,0.0,102.12
3324,1223,8,21,1,183.95,0.0,183.95
3325,1223,4,8,2,89.33,0.0,178.66
3326,1224,48,137,2,45.39,0.0,90.78
3327,1224,16,42,1,126.76,0.0,126.76
3328,1224,11,29,1,41.69,0.0,41.69
3329,1224,34,96,2,79.03,0.0,158.06
3330,1225,45,128,4,29.45,0.0,117.8
3331,1225,84,237,3,38.36,0.0,115.08
3332,1226,10,25,1,241.5,0.0,241.5
3333,1226,80,225,3,213.05,0.0,639.15
3334,1227,74,210,1,212.0,0.0,212.0
3335,1227,38,107,1,159.11,0.0,159.11
3336,1228,9,22,3,56.83,0.0,170.49
3337,1228,1,1,1,193.05,0.0,193.05
3338,1228,13,33,2,140.62,0.0,281.24
3339,1228,1,1,5,193.05,0.0,965.25
3340,1228,96,277,3,80.44,0.0,241.32
3341,1228,35,99,1,27.33,0.0,27.33
3342,1229,48,137,1,45.39,0.0,45.39
3343,1230,18,47,1,98.27,0.0,98.27
3344,1230,79,220,2,151.61,0.0,303.22
3345,1231,52,146,1,65.59,0.0,65.59
3346,1231,98,281,2,83.39,0.0,166.78
3347,1232,43,122,2,12.67,0.0,25.34
3348,1233,59,170,1,73.83,0.0,73.83
3349,1233,3,6,1,147.59,0.0,147.59
3350,1233,20,53,5,75.61,0.0,378.05
3351,1234,13,34,3,155.62,0.0,466.86
3352,1234,4,10,1,84.33,0.0,84.33
3353,1235,11,29,2,41.69,0.0,83.38
3354,1235,52,146,2,65.59,0.0,131.18
3355,1235,41,117,3,22.66,0.0,67.98
3356,1235,71,202,2,18.78,0.0,37.56
3357,1235,68,195,1,162.66,0.0,162.66
3358,1236,73,207,5,192.67,0.0,963.35
3359,1236,14,37,4,83.42,0.0,333.68
3360,1236,10,26,5,251.5,0.0,1257.5
3361,1236,35,100,3,32.33,0.0,96.99
3362,1236,10,25,2,241.5,0.0,483.0
3363,1236,11,29,2,41.69,0.0,83.38
3364,1237,57,164,3,26.38,0.0,79.14
3365,1237,18,47,1,98.27,0.0,98.27
3366,1237,91,258,1,21.66,0.0,21.66
3367,1237,9,22,1,56.83,0.0,56.83
3368,1237,77,217,5,190.3,0.0,951.5
3369,1238,31,84,2,47.47,0.0,94.94
3370,1238,21,56,1,72.82,0.0,72.82
3371,1239,42,119,1,40.62,0.0,40.62
3372,1240,11,30,3,36.69,0.0,110.07
3373,1241,91,260,3,23.66,0.0,70.98
3374,1241,62,180,2,150.25,0.0,300.5
3375,1241,90,256,1,38.11,0.0,38.11
3376,1241,67,192,2,77.05,0.0,154.1
3377,1242,85,242,4,4.99,0.0,19.96
3378,1242,45,128,4,29.45,0.0,117.8
3379,1242,14,37,1,83.42,0.0,83.42
3380,1243,48,137,4,45.39,0.0,181.56
3381,1243,31,85,1,52.47,0.0,52.47
3382,1243,70,200,1,129.33,0.0,129.33
3383,1244,7,18,5,51.06,0.0,255.3
3384,1245,4,7,5,84.33,0.0,421.65
3385,1245,42,121,3,40.62,0.0,121.86
3386,1245,31,87,4,62.47,0.0,249.88
3387,1245,18,47,5,98.27,0.0,491.35
3388,1245,11,30,3,36.69,0.0,110.07
3389,1246,14,38,2,93.42,0.0,186.84
3390,1246,12,31,1,258.11,0.0,258.11
3391,1246,76,215,1,63.03,0.0,63.03
3392,1247,49,138,4,20.68,0.0,82.72
3393,1247,39,110,2,58.78,0.0,117.56
3394,1247,72,204,3,156.23,0.0,468.69
3395,1247,39,110,3,58.78,0.0,176.34
3396,1248,43,124,2,44.67,0.0,89.34
3397,1248,13,33,4,140.62,0.0,562.48
3398,1248,60,171,3,18.2,0.0,54.6
3399,1249,39,111,2,68.78,0.0,137.56
3400,1249,65,185,1,154.37,0.0,154.37
3401,1249,86,245,1,85.71,0.0,85.71
3402,1249,32,88,3,176.3,0.0,528.9
3403,1250,6,16,2,126.76,0.0,253.52
3404,1251,70,199,1,132.33,0.0,132.33
3405,1251,2,4,3,86.92,0.0,260.76
3406,1252,71,203,1,18.78,0.0,18.78
3407,1253,56,161,2,40.28,0.0,80.56
3408,1253,100,285,1,42.34,0.0,42.34
3409,1253,46,133,1,88.22,0.0,88.22
3410,1253,55,155,1,49.23,0.0,49.23
3411,1254,48,136,1,45.39,0.0,45.39
3412,1254,11,29,2,41.69,0.0,83.38
3413,1254,62,178,5,150.25,0.0,751.25
3414,1254,39,111,5,68.78,0.0,343.9
3415,1255,16,42,3,126.76,0.0,380.28
3416,1255,36,101,5,15.53,0.0,77.65
3417,1256,98,282,4,69.39,0.0,277.56
3418,1256,20,53,1,75.61,0.0,75.61
3419,1256,84,239,3,36.36,0.0,109.08
3420,1256,66,188,1,32.38,0.0,32.38
3421,1256,1,1,1,193.05,0.0,193.05
3422,1256,40,114,1,128.52,0.0,128.52
3423,1257,4,7,2,84.33,0.0,168.66
3424,1257,2,4,3,86.92,0.0,260.76
3425,1257,30,82,2,10.27,0.0,20.54
3426,1257,16,41,1,121.76,0.0,121.76
3427,1258,18,47,2,98.27,0.0,196.54
3428,1258,77,217,1,190.3,0.0,190.3
3429,1258,98,282,1,69.39,0.0,69.39
3430,1258,58,165,5,43.21,0.0,216.05
3431,1259,14,37,2,83.42,0.0,166.84
3432,1259,33,93,2,51.53,0.0,103.06
3433,1260,28,74,2,158.25,0.0,316.5
